sampled_publisher_id,sampled_publisher_name,sample_schain,total_requests,invalid_traffic_count,ivt_pct,sophisticated_ivt_count,sophisticated_ivt_pct,general_ivt_count,general_ivt_pct,valid_traffic_count,valid_traffic_pct,media_guard_row_number
34109,Displayio,"1.0,1!chartboost.com,60acac430b4be607c27f24cd,1,,,!pubeasy.io,110588,1,,,!display.io,232020,1,,,!dauup.com,34109,1,,,",159000,157300,0.989308,0,0.0,157300,0.9893,1700,0.0106,3702
34102,PubNative,"1.0,1!pubnative.net,1007857,1,,,!dauup.com,34102,1,,,",159000,6800,0.042767,6700,0.042138,100,0.0006,152200,0.9572,3703
34167,Lacuna,"1.0,1!yandex.com,106428122,1,,,!ushareit.com,LCfafa51927e71233e,1,,,!dauup.com,34167,1,,,",159000,1800,0.011321,200,0.001258,1600,0.01,157200,0.9886,3704
34109,Displayio,"1.0,1!yandex.com,303763971,1,,,!display.io,156748,1,,,!dauup.com,34109,1,,,",159000,2900,0.018239,900,0.00566,2000,0.0125,156100,0.9817,3705
34167,Lacuna,"1.0,1!fyber.com,217068,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",158900,2700,0.016992,2700,0.016992,0,0.0,156200,0.983,3706
34199,Mindtos,"1.0,1!loopme.com,14029,1,,,!mindtos.com,mt54ce54fa3d94eee7,1,,,!dauup.com,34199,1,,,",158900,300,0.001888,300,0.001888,0,0.0,158600,0.9981,3707
44327,Cineverse,"1.0,1!amagi.com,72717,1,,,!c360.com,69118,1,,,!dauup.com,44327,1,,,",158800,1400,0.008816,1100,0.006927,300,0.0018,157400,0.9911,3708
34104,Smaato,"1.0,1!smaato.com,1100001657,1,,,!dauup.com,34104,1,,,",158800,8400,0.052897,8300,0.052267,100,0.0006,150400,0.9471,3709
34211,Illumin,"1.0,1!vungle.com,627b73f7023d420018e2f038,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",158700,700,0.004411,600,0.003781,100,0.0006,158000,0.9955,3710
34105,Digital Turbine,"1.0,1!fyber.com,237080,1,,,!dauup.com,34105,1,,,",158700,155300,0.978576,155200,0.977946,100,0.0006,3400,0.0214,3711
34158,AppoDeal,"1.0,1!bidmachine.io,1526,1,,,!dauup.com,34158,1,,,",158600,21800,0.137453,21800,0.137453,0,0.0,136800,0.8625,3712
34167,Lacuna,"1.0,0!ushareit.com,LCbd8b1fdee14c5603,1,,,!dauup.com,34167,1,,,",158500,100,0.000631,100,0.000631,0,0.0,158400,0.9993,3713
34211,Illumin,"1.0,1!gadsme.com,clsxapbex003n11f0gtk8dxz1,1,,,!admanmedia.com,2234,1,,,!dauup.com,34211,1,,,",158400,1300,0.008207,1100,0.006944,200,0.0012,157100,0.9917,3714
34126,Vungle,"1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!dauup.com,34126,1,,,",158200,21900,0.138432,21300,0.13464,600,0.0037,136300,0.8615,3715
34103,InMobi,"1.0,1!inmobi.com,43295b4eb17d47858afe187a463f3403,1,,,!dauup.com,34103,1,,,",158200,146800,0.927939,600,0.003793,146200,0.9241,11400,0.072,3716
34211,Illumin,"1.0,1!vungle.com,5d25ceb8ee15e60017672861,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",158100,3200,0.02024,3100,0.019608,100,0.0006,154900,0.9797,3717
34105,Digital Turbine,"1.0,1!fyber.com,222628,1,,,!dauup.com,34105,1,,,",158000,400,0.002532,200,0.001266,200,0.0012,157600,0.9974,3718
34163,E-planning,"1.0,1!fyber.com,209563,1,,,!e-planning.net,d5311f35d49d7865,1,,,!dauup.com,34163,1,,,",158000,7800,0.049367,7800,0.049367,0,0.0,150200,0.9506,3719
34105,Digital Turbine,"1.0,1!fyber.com,227557,1,,,!dauup.com,34105,1,,,",157900,4900,0.031032,2800,0.017733,2100,0.0133,153000,0.9689,3720
34155,OpenX,"1.0,1!openx.com,562851998,1,,,!dauup.com,34155,1,,,",157800,10300,0.065272,10300,0.065272,0,0.0,147500,0.9347,3721
34109,Displayio,"1.0,1!yandex.com,313700841,1,,,!display.io,156748,1,,,!dauup.com,34109,1,,,",157700,28200,0.178821,27800,0.176284,400,0.0025,129500,0.8211,3722
34158,AppoDeal,"1.0,1!vungle.com,5c05196699e4374b87bda3b9,1,,,!bidmachine.io,147,1,,,!dauup.com,34158,1,,,",157600,1500,0.009518,1500,0.009518,0,0.0,156100,0.9904,3723
34104,Smaato,"1.0,1!smaato.com,1100056285,1,,,!dauup.com,34104,1,,,",157300,38400,0.24412,38200,0.242848,200,0.0012,118900,0.7558,3724
34106,AlgoriX,"1.0,1!algorix.co,60204,1,,,!dauup.com,34106,1,,,",157300,79000,0.502225,70400,0.447552,8600,0.0546,78300,0.4977,3725
34199,Mindtos,"1.0,1!ads.myhayo.com,39,1,,,!mindtos.com,mtaa18c46a9091c7bf,1,,,!dauup.com,34199,1,,,",157300,112400,0.714558,112400,0.714558,0,0.0,44900,0.2854,3726
34138,Nexxen,"1.0,1!indicue.com,3538,1,,,!unrulymedia.com,747665164,1,,,!dauup.com,34138,1,,,",157200,300,0.001908,300,0.001908,0,0.0,156900,0.998,3727
34102,PubNative,"1.0,1!pubnative.net,1017304,1,,,!dauup.com,34102,1,,,",157100,26100,0.166136,25900,0.164863,200,0.0012,131000,0.8338,3728
34104,Smaato,"1.0,1!anzu.io,692480daf6ae04ecf7a517c4,1,,,!smaato.com,1100043162,1,,,!dauup.com,34104,1,,,",157000,3300,0.021019,2800,0.017834,500,0.0031,153700,0.9789,3729
34200,Blue Focus,"1.0,1!vungle.com,561e8d936b8d90f61a000455,1,,,!bluexad.ai,1946100279346728960,1,,,!dauup.com,34200,1,,,",157000,700,0.004459,600,0.003822,100,0.0006,156300,0.9955,3730
34167,Lacuna,"1.0,1!mintegral.com,26513,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",157000,6100,0.038854,5400,0.034395,700,0.0044,150900,0.9611,3731
34105,Digital Turbine,"1.0,1!fyber.com,234100,1,,,!dauup.com,34105,1,,,",156900,2400,0.015296,700,0.004461,1700,0.0108,154500,0.9847,3732
34200,Blue Focus,"1.0,1!vungle.com,5d25ceb8ee15e60017672861,1,,,!bluexad.ai,1946100279346728960,1,,,!dauup.com,34200,1,,,",156900,2300,0.014659,2300,0.014659,0,0.0,154600,0.9853,3733
34103,InMobi,"1.0,1!inmobi.com,6e758775400542629cec4cce8b99dbeb,1,,,!dauup.com,34103,1,,,",156800,100,0.000638,100,0.000638,0,0.0,156700,0.9993,3734
34127,Tredio,"1.0,1!bidmachine.io,669,1,,,!admanmedia.com,613,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",156800,4800,0.030612,4400,0.028061,400,0.0025,152000,0.9693,3735
34109,Displayio,"1.0,1!fyber.com,209563,1,,,!pubeasy.io,110668,1,,,!display.io,232020,1,,,!dauup.com,34109,1,,,",156700,6700,0.042757,6000,0.03829,700,0.0044,150000,0.9572,3736
34109,Displayio,"1.0,1!chartboost.com,5def1c030bff5509b46581aa,1,,,!bidease.com,bidease_seller_8,1,,,!display.io,224469,1,,,!dauup.com,34109,1,,,",156700,5900,0.037652,5900,0.037652,0,0.0,150800,0.9623,3737
34211,Illumin,"1.0,1!gadsme.com,cm2unppyo0000nsjdocksznuf,1,,,!admanmedia.com,2234,1,,,!dauup.com,34211,1,,,",156700,1700,0.010849,1600,0.010211,100,0.0006,155000,0.9891,3738
34211,Illumin,"1.0,1!vungle.com,60e59f4713bcb50017c45d89,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",156500,2600,0.016613,2400,0.015335,200,0.0012,153900,0.9833,3739
34109,Displayio,"1.0,1!pangleglobal.com,7044,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",156400,900,0.005754,900,0.005754,0,0.0,155500,0.9942,3740
34105,Digital Turbine,"1.0,1!fyber.com,235897,1,,,!dauup.com,34105,1,,,",156300,3900,0.024952,2300,0.014715,1600,0.0102,152400,0.975,3741
34109,Displayio,"1.0,1!chartboost.com,53725aabc26ee432b7da37b2,1,,,!bidease.com,bidease_seller_8,1,,,!display.io,224469,1,,,!dauup.com,34109,1,,,",156200,2300,0.014725,2300,0.014725,0,0.0,153900,0.9852,3742
34167,Lacuna,"1.0,1!fyber.com,213112,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",156200,2100,0.013444,1900,0.012164,200,0.0012,154100,0.9865,3743
34211,Illumin,"1.0,1!bidmachine.io,303,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",156100,18200,0.116592,15900,0.101858,2300,0.0147,137900,0.8834,3744
34127,Tredio,"1.0,1!pubnative.net,1009138,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc433437,1,,,!dauup.com,34127,1,,,",156100,9100,0.058296,9000,0.057655,100,0.0006,147000,0.9417,3745
34167,Lacuna,"1.0,0!ushareit.com,LCe6a1a30479727ca1,1,,,!dauup.com,34167,1,,,",156000,500,0.003205,300,0.001923,200,0.0012,155500,0.9967,3746
34109,Displayio,"1.0,1!fyber.com,234164,1,,,!pubeasy.io,110668,1,,,!display.io,232020,1,,,!dauup.com,34109,1,,,",156000,200,0.001282,200,0.001282,0,0.0,155800,0.9987,3747
34102,PubNative,"1.0,1!pubnative.net,1016431,1,,,!dauup.com,34102,1,,,",155800,2400,0.015404,1400,0.008986,1000,0.0064,153400,0.9845,3748
34211,Illumin,"1.0,1!bigo.sg,1114754,1,,,!admanmedia.com,2269,1,,,!dauup.com,34211,1,,,",155800,48900,0.313864,48600,0.311938,300,0.0019,106900,0.6861,3749
34104,Smaato,"1.0,1!fyber.com,226663,1,,,!smaato.com,1100058831,1,,,!dauup.com,34104,1,,,",155800,400,0.002567,400,0.002567,0,0.0,155400,0.9974,3750
34211,Illumin,"1.0,1!ogury.com,2a95201c-ec3a-4145-96b5-60bd2dbbc15b,1,,,!admanmedia.com,2116,1,,,!dauup.com,34211,1,,,",155700,3100,0.01991,3000,0.019268,100,0.0006,152600,0.98,3751
34109,Displayio,"1.0,1!fyber.com,221376,1,,,!pubeasy.io,110668,1,,,!display.io,232020,1,,,!dauup.com,34109,1,,,",155700,6700,0.043031,6300,0.040462,400,0.0025,149000,0.9569,3752
34109,Displayio,"1.0,1!pubnative.net,1017836,1,,,!ushareit.com,LC5a6e860b2be2187f,1,,,!display.io,228707,1,,,!dauup.com,34109,1,,,",155600,1600,0.010283,1600,0.010283,0,0.0,154000,0.9897,3753
34211,Illumin,"1.0,1!vungle.com,668545a239a54a0011299e6e,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",155500,135900,0.873955,135600,0.872026,300,0.0019,19600,0.126,3754
34163,E-planning,"1.0,1!fyber.com,208021,1,,,!e-planning.net,d5311f35d49d7865,1,,,!dauup.com,34163,1,,,",155400,1200,0.007722,1200,0.007722,0,0.0,154200,0.9922,3755
34109,Displayio,"1.0,1!pangleglobal.com,5005849,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",155300,900,0.005795,800,0.005151,100,0.0006,154400,0.9942,3756
34210,Rise,"1.0,1!fyber.com,217367,1,,,!risecodes.com,6548dccf58df6d00010625d2,1,,,!dauup.com,34210,1,,,",155300,200,0.001288,200,0.001288,0,0.0,155100,0.9987,3757
34127,Tredio,"1.0,1!pubnative.net,1008464,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc433437,1,,,!dauup.com,34127,1,,,",155200,1000,0.006443,500,0.003222,500,0.0032,154200,0.9935,3758
34104,Smaato,"1.0,1!anzu.io,60a42715d8dd8665d573d365,1,,,!smaato.com,1100058237,1,,,!dauup.com,34104,1,,,",155200,96300,0.62049,96300,0.62049,0,0.0,58900,0.3795,3759
34167,Lacuna,"1.0,1!mintegral.com,33205,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",155100,5800,0.037395,4800,0.030948,1000,0.0064,149300,0.9626,3760
34155,OpenX,"1.0,1!openx.com,559692362,1,,,!dauup.com,34155,1,,,",155000,100,0.000645,100,0.000645,0,0.0,154900,0.9993,3761
34103,InMobi,"1.0,1!gadsme.com,cmi2wtali03t6tx0i56pozs6s,1,,,!inmobi.com,950da4a32b764ec7be601701546bc784,1,,,!dauup.com,34103,1,,,",154900,700,0.004519,600,0.003873,100,0.0006,154200,0.9954,3762
34105,Digital Turbine,"1.0,1!fyber.com,222366,1,,,!dauup.com,34105,1,,,",154800,3700,0.023902,3200,0.020672,500,0.0032,151100,0.976,3763
34105,Digital Turbine,"1.0,1!fyber.com,235876,1,,,!dauup.com,34105,1,,,",154800,700,0.004522,100,0.000646,600,0.0038,154100,0.9954,3764
34104,Smaato,"1.0,1!media.net,8CAE10FWP,1,,,!smaato.com,1100059563,1,,,!dauup.com,34104,1,,,",154700,2100,0.013575,1600,0.010343,500,0.0032,152600,0.9864,3765
34105,Digital Turbine,"1.0,1!fyber.com,213033,1,,,!dauup.com,34105,1,,,",154700,2700,0.017453,1900,0.012282,800,0.0051,152000,0.9825,3766
34109,Displayio,"1.0,1!pangleglobal.com,5001082,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",154600,400,0.002587,400,0.002587,0,0.0,154200,0.9974,3767
34127,Tredio,"1.0,1!bidmachine.io,466,1,,,!admanmedia.com,613,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",154400,3400,0.022021,2900,0.018782,500,0.0032,151000,0.9779,3768
34141,Ogury,"1.0,1!anzu.io,60a42715d8dd8665d573d365,1,,,!ogury.com,07a32638-84fc-4fcc-83e6-31b4ae44d49b,1,,,!dauup.com,34141,1,,,",154300,144500,0.936487,144500,0.936487,0,0.0,9800,0.0635,3769
34104,Smaato,"1.0,1!media.net,8CU699247,1,,,!smaato.com,1100059563,1,,,!dauup.com,34104,1,,,",154300,700,0.004537,700,0.004537,0,0.0,153600,0.9954,3770
34105,Digital Turbine,"1.0,1!fyber.com,228551,1,,,!dauup.com,34105,1,,,",154300,103800,0.672715,103500,0.670771,300,0.0019,50500,0.3272,3771
34211,Illumin,"1.0,1!anzu.io,612f5439eb032b7effe8f4d9,1,,,!admanmedia.com,647,1,,,!dauup.com,34211,1,,,",154200,1400,0.009079,1200,0.007782,200,0.0012,152800,0.9909,3772
34163,E-planning,"1.0,0!e-planning.net,5b3c570c8914e713,1,,,!dauup.com,34163,1,,,",154200,63100,0.409209,63100,0.409209,0,0.0,91100,0.5907,3773
34127,Tredio,"1.0,1!iion.io,10126,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc437127,1,,,!dauup.com,34127,1,,,",154200,1700,0.011025,1700,0.011025,0,0.0,152500,0.9889,3774
34104,Smaato,"1.0,1!sharethrough.com,0Pmcfl5q,1,,,!smaato.com,1100047713,1,,,!dauup.com,34104,1,,,",154100,200,0.001298,100,0.000649,100,0.0006,153900,0.9987,3775
PA216,,"1.0,1!unity.com,2282783,1,,,!voisetech.com,1066,1,,,!dauup.com,PA216,1,,,",154100,1000,0.006489,700,0.004543,300,0.0019,153100,0.9935,3776
34105,Digital Turbine,"1.0,1!fyber.com,213617,1,,,!dauup.com,34105,1,,,",154000,400,0.002597,400,0.002597,0,0.0,153600,0.9974,3777
34126,Vungle,"1.0,1!vungle.com,6920858f3fcd392133e22a59,1,,,!dauup.com,34126,1,,,",153900,19800,0.128655,18500,0.120208,1300,0.0084,134100,0.8713,3778
34104,Smaato,"1.0,1!smaato.com,1100057219,1,,,!dauup.com,34104,1,,,",153800,10400,0.06762,10100,0.06567,300,0.0019,143400,0.9323,3779
34218,Iion,"1.0,1!iion.io,10119,1,,,!dauup.com,34218,1,,,",153700,1500,0.009759,1200,0.007807,300,0.0019,152200,0.9902,3780
34167,Lacuna,"1.0,1!mintegral.com,52660,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",153700,5300,0.034483,4600,0.029928,700,0.0045,148400,0.9655,3781
34104,Smaato,"1.0,1!anzu.io,60d0a7326ed30d6bb4dda67a,1,,,!smaato.com,1100058237,1,,,!dauup.com,34104,1,,,",153700,46000,0.299284,46000,0.299284,0,0.0,107700,0.7007,3782
34127,Tredio,"1.0,1!algorix.co,60550,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc436891,1,,,!dauup.com,34127,1,,,",153700,1200,0.007807,1200,0.007807,0,0.0,152500,0.9921,3783
34163,E-planning,"1.0,1!fyber.com,209649,1,,,!e-planning.net,d5311f35d49d7865,1,,,!dauup.com,34163,1,,,",153600,2100,0.013672,2100,0.013672,0,0.0,151500,0.9863,3784
34163,E-planning,"1.0,1!bidmachine.io,359,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",153600,800,0.005208,800,0.005208,0,0.0,152800,0.9947,3785
34104,Smaato,"1.0,1!smaato.com,1100055604,1,,,!dauup.com,34104,1,,,",153500,1900,0.012378,1300,0.008469,600,0.0039,151600,0.9876,3786
34211,Illumin,"1.0,1!pubnative.net,1007994,1,,,!admanmedia.com,936,1,,,!dauup.com,34211,1,,,",153400,600,0.003911,500,0.003259,100,0.0006,152800,0.996,3787
34158,AppoDeal,"1.0,1!bigo.sg,23167157,1,,,!bidmachine.io,1409,1,,,!dauup.com,34158,1,,,",153400,9100,0.059322,9100,0.059322,0,0.0,144300,0.9406,3788
34211,Illumin,"1.0,1!inmobi.com,82ea4114a6f44b8a8dcaaf93820358da,1,,,!admanmedia.com,2063,1,,,!dauup.com,34211,1,,,",153300,25400,0.165688,25400,0.165688,0,0.0,127900,0.8343,3789
34109,Displayio,"1.0,1!pangleglobal.com,46589,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",153300,8700,0.056751,8700,0.056751,0,0.0,144600,0.9432,3790
34163,E-planning,"1.0,1!bidmachine.io,573,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",153300,700,0.004566,700,0.004566,0,0.0,152600,0.9954,3791
34103,InMobi,"1.0,1!inmobi.com,6e60f0fcff0e432186eb5bad838d71ad,1,,,!dauup.com,34103,1,,,",153300,1000,0.006523,700,0.004566,300,0.0019,152300,0.9934,3792
34167,Lacuna,"1.0,1!bidmachine.io,585,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",153300,200,0.001305,100,0.000652,100,0.0006,153100,0.9986,3793
34211,Illumin,"1.0,1!vungle.com,673afd953fa40700118c0ff2,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",153200,1600,0.010444,1200,0.007833,400,0.0026,151600,0.9895,3794
34102,PubNative,"1.0,1!pubnative.net,1007139,1,,,!dauup.com,34102,1,,,",153200,5400,0.035248,3600,0.023499,1800,0.0117,147800,0.9647,3795
34127,Tredio,"1.0,1!bidmachine.io,460,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc437036,1,,,!dauup.com,34127,1,,,",153100,1300,0.008491,1300,0.008491,0,0.0,151800,0.9915,3796
34103,InMobi,"1.0,1!inmobi.com,89c9e119630a481c9d9a32274af20ff7,1,,,!dauup.com,34103,1,,,",153000,5200,0.033987,3000,0.019608,2200,0.0143,147800,0.966,3797
34109,Displayio,"1.0,1!pangleglobal.com,5004729,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",152900,600,0.003924,600,0.003924,0,0.0,152300,0.996,3798
34109,Displayio,"1.0,1!chartboost.com,67e2556e454370c0275c3827,1,,,!bidease.com,bidease_seller_8,1,,,!display.io,224469,1,,,!dauup.com,34109,1,,,",152800,900,0.00589,900,0.00589,0,0.0,151900,0.9941,3799
34211,Illumin,"1.0,1!smaato.com,1100057802,1,,,!admanmedia.com,552,1,,,!dauup.com,34211,1,,,",152800,1800,0.01178,1800,0.01178,0,0.0,151000,0.9882,3800
34167,Lacuna,"1.0,1!mintegral.com,20937,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",152800,6300,0.04123,6200,0.040576,100,0.0006,146500,0.9587,3801
34197,zMaticoo,"1.0,1!zmaticoo.com,33471,1,,,!dauup.com,34197,1,,,",152700,1400,0.009168,900,0.005894,500,0.0032,151300,0.9908,3802
34109,Displayio,"1.0,1!adsbynimbus.com,d89d8d2d-d412-4226-944f-6dac8778992f,1,,,!bidease.com,bidease_seller_53,1,,,!display.io,224469,1,,,!dauup.com,34109,1,,,",152600,5700,0.037353,5100,0.033421,600,0.0039,146900,0.9626,3803
34105,Digital Turbine,"1.0,1!fyber.com,219218,1,,,!dauup.com,34105,1,,,",152500,4400,0.028852,2400,0.015738,2000,0.0131,148100,0.9711,3804
34219,,"1.0,1!bidmachine.io,249,1,,,!bidease.com,bidease_seller_36,1,,,!dauup.com,34219,1,,,",152500,1800,0.011803,1700,0.011148,100,0.0006,150700,0.9881,3805
34105,Digital Turbine,"1.0,1!fyber.com,233476,1,,,!dauup.com,34105,1,,,",152400,900,0.005906,600,0.003937,300,0.0019,151500,0.994,3806
34102,PubNative,"1.0,1!opera.com,pub14325868780224,1,,,!pubnative.net,1017647,1,,,!dauup.com,34102,1,,,",152400,700,0.004593,600,0.003937,100,0.0006,151700,0.9954,3807
34126,Vungle,"1.0,1!vungle.com,6698b45b60e2ea00114aa807,1,,,!dauup.com,34126,1,,,",152300,600,0.00394,300,0.00197,300,0.0019,151700,0.996,3808
34105,Digital Turbine,"1.0,1!fyber.com,219208,1,,,!dauup.com,34105,1,,,",152200,15200,0.099869,10500,0.068988,4700,0.0308,137000,0.9001,3809
34105,Digital Turbine,"1.0,1!fyber.com,209409,1,,,!dauup.com,34105,1,,,",152200,800,0.005256,500,0.003285,300,0.0019,151400,0.9947,3810
34167,Lacuna,"1.0,0!ushareit.com,LC849b6fc84b5e8fd8,1,,,!dauup.com,34167,1,,,",152100,800,0.00526,300,0.001972,500,0.0032,151300,0.9947,3811
34163,E-planning,"1.0,1!bidmachine.io,1326,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",152100,500,0.003287,500,0.003287,0,0.0,151600,0.9967,3812
34114,PubMatic,"1.0,1!pubmatic.com,157907,1,,,!dauup.com,34114,1,,,",152100,3300,0.021696,3300,0.021696,0,0.0,148800,0.9783,3813
34211,Illumin,"1.0,1!smaato.com,1100049849,1,,,!admanmedia.com,552,1,,,!dauup.com,34211,1,,,",152000,2400,0.015789,2400,0.015789,0,0.0,149600,0.9842,3814
34103,InMobi,"1.0,1!inmobi.com,e4406174c71a49d49a56f6bedf85c8e9,1,,,!dauup.com,34103,1,,,",152000,200,0.001316,200,0.001316,0,0.0,151800,0.9986,3815
34163,E-planning,"1.0,1!bidmachine.io,781,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",152000,500,0.003289,500,0.003289,0,0.0,151500,0.9967,3816
34102,PubNative,"1.0,1!toponad.com,69cc7534ec1fef679974582231bf1a3a,1,,,!pubnative.net,1009970,1,,,!dauup.com,34102,1,,,",151900,400,0.002633,100,0.000658,300,0.0019,151500,0.9973,3817
34115,Opera,"1.0,1!pubmatic.com,163504,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",151900,600,0.00395,200,0.001317,400,0.0026,151300,0.996,3818
34102,PubNative,"1.0,1!chartboost.com,5de77b05dcb1ec0b14a93e09,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",151900,300,0.001975,200,0.001317,100,0.0006,151600,0.998,3819
34105,Digital Turbine,"1.0,1!fyber.com,235481,1,,,!dauup.com,34105,1,,,",151900,900,0.005925,400,0.002633,500,0.0032,151000,0.994,3820
34199,Mindtos,"1.0,1!vungle.com,5bb6123fa4ae3604537ad781,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,,",151900,3700,0.024358,3700,0.024358,0,0.0,148200,0.9756,3821
34127,Tredio,"1.0,1!inmobi.com,f7cea6db0ef0489e907e02a11550aee2,1,,,!admanmedia.com,2063,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",151800,7000,0.046113,7000,0.046113,0,0.0,144800,0.9538,3822
34211,Illumin,"1.0,1!yieldmo.com,3627167104290988223,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,,",151800,1800,0.011858,1800,0.011858,0,0.0,150000,0.9881,3823
34158,AppoDeal,"1.0,1!inmobi.com,f3d6142e04254cf5a9ebcb16b724524f,1,,,!bidmachine.io,100,1,,,!dauup.com,34158,1,,,",151800,1100,0.007246,1100,0.007246,0,0.0,150700,0.9927,3824
34114,PubMatic,"1.0,1!adverty.com,1458,1,,,!pubmatic.com,161174,1,,,!dauup.com,34114,1,,,",151700,9800,0.064601,9800,0.064601,0,0.0,141900,0.9353,3825
34138,Nexxen,"1.0,1!unrulymedia.com,667240836,1,,,!dauup.com,34138,1,,,",151600,1400,0.009235,1400,0.009235,0,0.0,150200,0.9907,3826
34167,Lacuna,"1.0,1!bidmachine.io,353,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",151600,300,0.001979,300,0.001979,0,0.0,151300,0.998,3827
34103,InMobi,"1.0,1!gadsme.com,cm2unppyo0000nsjdocksznuf,1,,,!inmobi.com,950da4a32b764ec7be601701546bc784,1,,,!dauup.com,34103,1,,,",151600,1300,0.008575,1300,0.008575,0,0.0,150300,0.9914,3828
34126,Vungle,"1.0,1!vungle.com,5b69051b3a5ab61db2c22189,1,,,!dauup.com,34126,1,,,",151600,1700,0.011214,1400,0.009235,300,0.0019,149900,0.9887,3829
34102,PubNative,"1.0,1!pubnative.net,1008136,1,,,!dauup.com,34102,1,,,",151500,700,0.00462,500,0.0033,200,0.0013,150800,0.9953,3830
PA216,,"1.0,1!unity.com,1004724,1,,,!voisetech.com,1066,1,,,!dauup.com,PA216,1,,,",151500,600,0.00396,300,0.00198,300,0.0019,150900,0.996,3831
34103,InMobi,"1.0,1!inmobi.com,0f342bf20b2248019e26c468adf65ebe,1,,,!dauup.com,34103,1,,,",151400,8800,0.058124,8700,0.057464,100,0.0006,142600,0.9418,3832
34167,Lacuna,"1.0,1!bidmachine.io,307,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",151400,32700,0.215984,32700,0.215984,0,0.0,118700,0.784,3833
34109,Displayio,"1.0,1!pangleglobal.com,5005826,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",151300,700,0.004627,700,0.004627,0,0.0,150600,0.9953,3834
34103,InMobi,"1.0,1!inmobi.com,f8132f5f5cf6443e9950c292cd0e4337,1,,,!dauup.com,34103,1,,,",151300,1100,0.00727,1100,0.00727,0,0.0,150200,0.9927,3835
34109,Displayio,"1.0,1!chartboost.com,5f180950c72e8908f9f6f514,1,,,!pubeasy.io,110588,1,,,!display.io,232020,1,,,!dauup.com,34109,1,,,",151300,700,0.004627,600,0.003966,100,0.0006,150600,0.9953,3836
34105,Digital Turbine,"1.0,1!fyber.com,221125,1,,,!dauup.com,34105,1,,,",151200,68100,0.450397,62600,0.414021,5500,0.0363,83100,0.5496,3837
34102,PubNative,"1.0,1!pubnative.net,1017254,1,,,!dauup.com,34102,1,,,",151200,139300,0.921296,139200,0.920635,100,0.0006,11900,0.0787,3838
34163,E-planning,"1.0,1!bidmachine.io,531,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",151200,600,0.003968,600,0.003968,0,0.0,150600,0.996,3839
34109,Displayio,"1.0,1!fyber.com,219140,1,,,!blueseasx.com,203723,1,,,!display.io,237352,1,,,!dauup.com,34109,1,,,",151200,1900,0.012566,1900,0.012566,0,0.0,149300,0.9874,3840
