sampled_publisher_id,sampled_publisher_name,sample_schain,total_requests,invalid_traffic_count,ivt_pct,sophisticated_ivt_count,sophisticated_ivt_pct,general_ivt_count,general_ivt_pct,valid_traffic_count,valid_traffic_pct,media_guard_row_number,schain_node_position,schain_asi_domain,seller_id,schain_hop_complete,schain_request_id,schain_node_name,schain_node_domain,schain_seller_key
34211,Illumin,"1.0,1!iion.io,10180,1,,,!admanmedia.com,2160,1,,,!dauup.com,34211,1,,,",328100,219200,0.668089,219000,0.667479,200,0.0006,108900,0.3319,2219,1,iion.io,10180,1,,,,iion.io|10180
34211,Illumin,"1.0,1!iion.io,10180,1,,,!admanmedia.com,2160,1,,,!dauup.com,34211,1,,,",328100,219200,0.668089,219000,0.667479,200,0.0006,108900,0.3319,2219,2,admanmedia.com,2160,1,,,,admanmedia.com|2160
34211,Illumin,"1.0,1!iion.io,10180,1,,,!admanmedia.com,2160,1,,,!dauup.com,34211,1,,,",328100,219200,0.668089,219000,0.667479,200,0.0006,108900,0.3319,2219,3,dauup.com,34211,1,,,,dauup.com|34211
34127,Tredio,"1.0,1!iion.io,10180,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc437127,1,,,!dauup.com,34127,1,,,",328000,29700,0.090549,29300,0.089329,400,0.0012,298300,0.9094,2220,1,iion.io,10180,1,,,,iion.io|10180
34127,Tredio,"1.0,1!iion.io,10180,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc437127,1,,,!dauup.com,34127,1,,,",328000,29700,0.090549,29300,0.089329,400,0.0012,298300,0.9094,2220,2,tredio.io,357a6fdf7642bf815a88822c447d9dc437127,1,,,,tredio.io|357a6fdf7642bf815a88822c447d9dc437127
34127,Tredio,"1.0,1!iion.io,10180,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc437127,1,,,!dauup.com,34127,1,,,",328000,29700,0.090549,29300,0.089329,400,0.0012,298300,0.9094,2220,3,dauup.com,34127,1,,,,dauup.com|34127
34109,Displayio,"1.0,1!pangleglobal.com,5021604,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",327500,1200,0.003664,1200,0.003664,0,0.0,326300,0.9963,2221,1,pangleglobal.com,5021604,1,,,,pangleglobal.com|5021604
34109,Displayio,"1.0,1!pangleglobal.com,5021604,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",327500,1200,0.003664,1200,0.003664,0,0.0,326300,0.9963,2221,2,display.io,236374,1,,,,display.io|236374
34109,Displayio,"1.0,1!pangleglobal.com,5021604,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",327500,1200,0.003664,1200,0.003664,0,0.0,326300,0.9963,2221,3,dauup.com,34109,1,,,,dauup.com|34109
34102,PubNative,"1.0,1!pubnative.net,1007649,1,,,!dauup.com,34102,1,,,",327000,32500,0.099388,31000,0.094801,1500,0.0045,294500,0.9006,2222,1,pubnative.net,1007649,1,,,,pubnative.net|1007649
34102,PubNative,"1.0,1!pubnative.net,1007649,1,,,!dauup.com,34102,1,,,",327000,32500,0.099388,31000,0.094801,1500,0.0045,294500,0.9006,2222,2,dauup.com,34102,1,,,,dauup.com|34102
34167,Lacuna,"1.0,1!fyber.com,213316,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",326900,4400,0.01346,4400,0.01346,0,0.0,322500,0.9865,2223,1,fyber.com,213316,1,,,,fyber.com|213316
34167,Lacuna,"1.0,1!fyber.com,213316,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",326900,4400,0.01346,4400,0.01346,0,0.0,322500,0.9865,2223,2,ushareit.com,LC13f68588aa4ee212,1,,,,ushareit.com|LC13f68588aa4ee212
34167,Lacuna,"1.0,1!fyber.com,213316,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",326900,4400,0.01346,4400,0.01346,0,0.0,322500,0.9865,2223,3,dauup.com,34167,1,,,,dauup.com|34167
34127,Tredio,"1.0,1!ogury.com,be264d75-13e4-4b3c-a750-baa56eb305af,1,,,!admanmedia.com,2116,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",326900,1200,0.003671,700,0.002141,500,0.0015,325700,0.9963,2224,1,ogury.com,be264d75-13e4-4b3c-a750-baa56eb305af,1,,,,ogury.com|be264d75-13e4-4b3c-a750-baa56eb305af
34127,Tredio,"1.0,1!ogury.com,be264d75-13e4-4b3c-a750-baa56eb305af,1,,,!admanmedia.com,2116,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",326900,1200,0.003671,700,0.002141,500,0.0015,325700,0.9963,2224,2,admanmedia.com,2116,1,,,,admanmedia.com|2116
34127,Tredio,"1.0,1!ogury.com,be264d75-13e4-4b3c-a750-baa56eb305af,1,,,!admanmedia.com,2116,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",326900,1200,0.003671,700,0.002141,500,0.0015,325700,0.9963,2224,3,tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,,tredio.io|357a6fdf7642bf815a88822c447d9dc431894
34127,Tredio,"1.0,1!ogury.com,be264d75-13e4-4b3c-a750-baa56eb305af,1,,,!admanmedia.com,2116,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",326900,1200,0.003671,700,0.002141,500,0.0015,325700,0.9963,2224,4,dauup.com,34127,1,,,,dauup.com|34127
34109,Displayio,"1.0,1!pangleglobal.com,5030821,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",326400,500,0.001532,500,0.001532,0,0.0,325900,0.9984,2225,1,pangleglobal.com,5030821,1,,,,pangleglobal.com|5030821
34109,Displayio,"1.0,1!pangleglobal.com,5030821,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",326400,500,0.001532,500,0.001532,0,0.0,325900,0.9984,2225,2,display.io,236374,1,,,,display.io|236374
34109,Displayio,"1.0,1!pangleglobal.com,5030821,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",326400,500,0.001532,500,0.001532,0,0.0,325900,0.9984,2225,3,dauup.com,34109,1,,,,dauup.com|34109
34103,InMobi,"1.0,1!inmobi.com,2b55c30d18a94ed6b0bc25cc544cc740,1,,,!dauup.com,34103,1,,,",326400,4200,0.012868,4200,0.012868,0,0.0,322200,0.9871,2226,1,inmobi.com,2b55c30d18a94ed6b0bc25cc544cc740,1,,,,inmobi.com|2b55c30d18a94ed6b0bc25cc544cc740
34103,InMobi,"1.0,1!inmobi.com,2b55c30d18a94ed6b0bc25cc544cc740,1,,,!dauup.com,34103,1,,,",326400,4200,0.012868,4200,0.012868,0,0.0,322200,0.9871,2226,2,dauup.com,34103,1,,,,dauup.com|34103
34104,Smaato,"1.0,1!chartboost.com,61dd0c6a5f185c07ca18a334,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",326200,2800,0.008584,1600,0.004905,1200,0.0036,323400,0.9914,2227,1,chartboost.com,61dd0c6a5f185c07ca18a334,1,,,,chartboost.com|61dd0c6a5f185c07ca18a334
34104,Smaato,"1.0,1!chartboost.com,61dd0c6a5f185c07ca18a334,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",326200,2800,0.008584,1600,0.004905,1200,0.0036,323400,0.9914,2227,2,smaato.com,1100057440,1,,,,smaato.com|1100057440
34104,Smaato,"1.0,1!chartboost.com,61dd0c6a5f185c07ca18a334,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",326200,2800,0.008584,1600,0.004905,1200,0.0036,323400,0.9914,2227,3,dauup.com,34104,1,,,,dauup.com|34104
34109,Displayio,"1.0,1!pangleglobal.com,36736,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",326200,4800,0.014715,4400,0.013489,400,0.0012,321400,0.9852,2228,1,pangleglobal.com,36736,1,,,,pangleglobal.com|36736
34109,Displayio,"1.0,1!pangleglobal.com,36736,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",326200,4800,0.014715,4400,0.013489,400,0.0012,321400,0.9852,2228,2,display.io,236374,1,,,,display.io|236374
34109,Displayio,"1.0,1!pangleglobal.com,36736,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",326200,4800,0.014715,4400,0.013489,400,0.0012,321400,0.9852,2228,3,dauup.com,34109,1,,,,dauup.com|34109
34102,PubNative,"1.0,1!pubnative.net,1009505,1,,,!dauup.com,34102,1,,,",325900,1900,0.00583,1500,0.004603,400,0.0012,324000,0.9941,2229,1,pubnative.net,1009505,1,,,,pubnative.net|1009505
34102,PubNative,"1.0,1!pubnative.net,1009505,1,,,!dauup.com,34102,1,,,",325900,1900,0.00583,1500,0.004603,400,0.0012,324000,0.9941,2229,2,dauup.com,34102,1,,,,dauup.com|34102
34109,Displayio,"1.0,1!pangleglobal.com,5003856,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",325900,1300,0.003989,1200,0.003682,100,0.0003,324600,0.996,2230,1,pangleglobal.com,5003856,1,,,,pangleglobal.com|5003856
34109,Displayio,"1.0,1!pangleglobal.com,5003856,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",325900,1300,0.003989,1200,0.003682,100,0.0003,324600,0.996,2230,2,display.io,236374,1,,,,display.io|236374
34109,Displayio,"1.0,1!pangleglobal.com,5003856,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",325900,1300,0.003989,1200,0.003682,100,0.0003,324600,0.996,2230,3,dauup.com,34109,1,,,,dauup.com|34109
34105,Digital Turbine,"1.0,1!fyber.com,227594,1,,,!dauup.com,34105,1,,,",325800,2100,0.006446,1000,0.003069,1100,0.0033,323700,0.9935,2231,1,fyber.com,227594,1,,,,fyber.com|227594
34105,Digital Turbine,"1.0,1!fyber.com,227594,1,,,!dauup.com,34105,1,,,",325800,2100,0.006446,1000,0.003069,1100,0.0033,323700,0.9935,2231,2,dauup.com,34105,1,,,,dauup.com|34105
34167,Lacuna,"1.0,1!bigo.sg,1455,1,,,!ushareit.com,LCb79f2278ebd61d50,1,,,!dauup.com,34167,1,,,",325300,200,0.000615,200,0.000615,0,0.0,325100,0.9993,2232,1,bigo.sg,1455,1,,,,bigo.sg|1455
34167,Lacuna,"1.0,1!bigo.sg,1455,1,,,!ushareit.com,LCb79f2278ebd61d50,1,,,!dauup.com,34167,1,,,",325300,200,0.000615,200,0.000615,0,0.0,325100,0.9993,2232,2,ushareit.com,LCb79f2278ebd61d50,1,,,,ushareit.com|LCb79f2278ebd61d50
34167,Lacuna,"1.0,1!bigo.sg,1455,1,,,!ushareit.com,LCb79f2278ebd61d50,1,,,!dauup.com,34167,1,,,",325300,200,0.000615,200,0.000615,0,0.0,325100,0.9993,2232,3,dauup.com,34167,1,,,,dauup.com|34167
34105,Digital Turbine,"1.0,1!fyber.com,224976,1,,,!dauup.com,34105,1,,,",324900,3700,0.011388,2700,0.00831,1000,0.003,321200,0.9886,2233,1,fyber.com,224976,1,,,,fyber.com|224976
34105,Digital Turbine,"1.0,1!fyber.com,224976,1,,,!dauup.com,34105,1,,,",324900,3700,0.011388,2700,0.00831,1000,0.003,321200,0.9886,2233,2,dauup.com,34105,1,,,,dauup.com|34105
34105,Digital Turbine,"1.0,1!fyber.com,235012,1,,,!dauup.com,34105,1,,,",324800,1300,0.004002,500,0.001539,800,0.0024,323500,0.9959,2234,1,fyber.com,235012,1,,,,fyber.com|235012
34105,Digital Turbine,"1.0,1!fyber.com,235012,1,,,!dauup.com,34105,1,,,",324800,1300,0.004002,500,0.001539,800,0.0024,323500,0.9959,2234,2,dauup.com,34105,1,,,,dauup.com|34105
34163,E-planning,"1.0,0!e-planning.net,b975c58d9c76646a,1,,,!dauup.com,34163,1,,,",324800,2000,0.006158,2000,0.006158,0,0.0,322800,0.9938,2235,1,e-planning.net,b975c58d9c76646a,1,,,,e-planning.net|b975c58d9c76646a
34163,E-planning,"1.0,0!e-planning.net,b975c58d9c76646a,1,,,!dauup.com,34163,1,,,",324800,2000,0.006158,2000,0.006158,0,0.0,322800,0.9938,2235,2,dauup.com,34163,1,,,,dauup.com|34163
34127,Tredio,"1.0,1!pubnative.net,1007992,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc433437,1,,,!dauup.com,34127,1,,,",324400,5000,0.015413,4300,0.013255,700,0.0021,319400,0.9845,2236,1,pubnative.net,1007992,1,,,,pubnative.net|1007992
34127,Tredio,"1.0,1!pubnative.net,1007992,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc433437,1,,,!dauup.com,34127,1,,,",324400,5000,0.015413,4300,0.013255,700,0.0021,319400,0.9845,2236,2,tredio.io,357a6fdf7642bf815a88822c447d9dc433437,1,,,,tredio.io|357a6fdf7642bf815a88822c447d9dc433437
34127,Tredio,"1.0,1!pubnative.net,1007992,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc433437,1,,,!dauup.com,34127,1,,,",324400,5000,0.015413,4300,0.013255,700,0.0021,319400,0.9845,2236,3,dauup.com,34127,1,,,,dauup.com|34127
34105,Digital Turbine,"1.0,1!fyber.com,220573,1,,,!dauup.com,34105,1,,,",324100,6300,0.019438,3400,0.010491,2900,0.0089,317800,0.9805,2237,1,fyber.com,220573,1,,,,fyber.com|220573
34105,Digital Turbine,"1.0,1!fyber.com,220573,1,,,!dauup.com,34105,1,,,",324100,6300,0.019438,3400,0.010491,2900,0.0089,317800,0.9805,2237,2,dauup.com,34105,1,,,,dauup.com|34105
34211,Illumin,"1.0,1!bidmachine.io,669,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",323900,14200,0.043841,13300,0.041062,900,0.0027,309700,0.9561,2238,1,bidmachine.io,669,1,,,,bidmachine.io|669
34211,Illumin,"1.0,1!bidmachine.io,669,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",323900,14200,0.043841,13300,0.041062,900,0.0027,309700,0.9561,2238,2,admanmedia.com,613,1,,,,admanmedia.com|613
34211,Illumin,"1.0,1!bidmachine.io,669,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",323900,14200,0.043841,13300,0.041062,900,0.0027,309700,0.9561,2238,3,dauup.com,34211,1,,,,dauup.com|34211
PA216,,"1.0,1!voisetech.com,1394,1,,,!dauup.com,PA216,1,,,",323800,400,0.001235,400,0.001235,0,0.0,323400,0.9987,2239,1,voisetech.com,1394,1,,,,voisetech.com|1394
PA216,,"1.0,1!voisetech.com,1394,1,,,!dauup.com,PA216,1,,,",323800,400,0.001235,400,0.001235,0,0.0,323400,0.9987,2239,2,dauup.com,PA216,1,,,,dauup.com|PA216
34109,Displayio,"1.0,1!pangleglobal.com,5001775,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",323600,3300,0.010198,3300,0.010198,0,0.0,320300,0.9898,2240,1,pangleglobal.com,5001775,1,,,,pangleglobal.com|5001775
34109,Displayio,"1.0,1!pangleglobal.com,5001775,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",323600,3300,0.010198,3300,0.010198,0,0.0,320300,0.9898,2240,2,display.io,236374,1,,,,display.io|236374
34109,Displayio,"1.0,1!pangleglobal.com,5001775,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",323600,3300,0.010198,3300,0.010198,0,0.0,320300,0.9898,2240,3,dauup.com,34109,1,,,,dauup.com|34109
34126,Vungle,"1.0,1!vungle.com,619b548fc9c9c1001796f1f6,1,,,!dauup.com,34126,1,,,",323600,104300,0.322311,104300,0.322311,0,0.0,219300,0.6776,2241,1,vungle.com,619b548fc9c9c1001796f1f6,1,,,,vungle.com|619b548fc9c9c1001796f1f6
34126,Vungle,"1.0,1!vungle.com,619b548fc9c9c1001796f1f6,1,,,!dauup.com,34126,1,,,",323600,104300,0.322311,104300,0.322311,0,0.0,219300,0.6776,2241,2,dauup.com,34126,1,,,,dauup.com|34126
34105,Digital Turbine,"1.0,1!fyber.com,212016,1,,,!dauup.com,34105,1,,,",323400,10100,0.031231,2100,0.006494,8000,0.0247,313300,0.9687,2242,1,fyber.com,212016,1,,,,fyber.com|212016
34105,Digital Turbine,"1.0,1!fyber.com,212016,1,,,!dauup.com,34105,1,,,",323400,10100,0.031231,2100,0.006494,8000,0.0247,313300,0.9687,2242,2,dauup.com,34105,1,,,,dauup.com|34105
34211,Illumin,"1.0,1!bidmachine.io,1477,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",322800,600,0.001859,200,0.00062,400,0.0012,322200,0.9981,2243,1,bidmachine.io,1477,1,,,,bidmachine.io|1477
34211,Illumin,"1.0,1!bidmachine.io,1477,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",322800,600,0.001859,200,0.00062,400,0.0012,322200,0.9981,2243,2,admanmedia.com,613,1,,,,admanmedia.com|613
34211,Illumin,"1.0,1!bidmachine.io,1477,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",322800,600,0.001859,200,0.00062,400,0.0012,322200,0.9981,2243,3,dauup.com,34211,1,,,,dauup.com|34211
PA216,,"1.0,1!unity.com,1327590,1,,,!voisetech.com,1066,1,,,!dauup.com,PA216,1,,,",322800,3900,0.012082,3500,0.010843,400,0.0012,318900,0.9879,2244,1,unity.com,1327590,1,,,,unity.com|1327590
PA216,,"1.0,1!unity.com,1327590,1,,,!voisetech.com,1066,1,,,!dauup.com,PA216,1,,,",322800,3900,0.012082,3500,0.010843,400,0.0012,318900,0.9879,2244,2,voisetech.com,1066,1,,,,voisetech.com|1066
PA216,,"1.0,1!unity.com,1327590,1,,,!voisetech.com,1066,1,,,!dauup.com,PA216,1,,,",322800,3900,0.012082,3500,0.010843,400,0.0012,318900,0.9879,2244,3,dauup.com,PA216,1,,,,dauup.com|PA216
34211,Illumin,"1.0,1!vungle.com,59c094b627c777a545001a22,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",322600,400,0.00124,400,0.00124,0,0.0,322200,0.9987,2245,1,vungle.com,59c094b627c777a545001a22,1,,,,vungle.com|59c094b627c777a545001a22
34211,Illumin,"1.0,1!vungle.com,59c094b627c777a545001a22,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",322600,400,0.00124,400,0.00124,0,0.0,322200,0.9987,2245,2,admanmedia.com,20,1,,,,admanmedia.com|20
34211,Illumin,"1.0,1!vungle.com,59c094b627c777a545001a22,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",322600,400,0.00124,400,0.00124,0,0.0,322200,0.9987,2245,3,dauup.com,34211,1,,,,dauup.com|34211
34104,Smaato,"1.0,1!chartboost.com,64c85ecf0960835db6d1fe9a,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",322600,1100,0.00341,700,0.00217,400,0.0012,321500,0.9965,2246,1,chartboost.com,64c85ecf0960835db6d1fe9a,1,,,,chartboost.com|64c85ecf0960835db6d1fe9a
34104,Smaato,"1.0,1!chartboost.com,64c85ecf0960835db6d1fe9a,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",322600,1100,0.00341,700,0.00217,400,0.0012,321500,0.9965,2246,2,smaato.com,1100057440,1,,,,smaato.com|1100057440
34104,Smaato,"1.0,1!chartboost.com,64c85ecf0960835db6d1fe9a,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",322600,1100,0.00341,700,0.00217,400,0.0012,321500,0.9965,2246,3,dauup.com,34104,1,,,,dauup.com|34104
34208,VGI,"1.0,1!vizio.com,346078,1,,,!lkqd.net,1100053852,1,,,!dauup.com,34208,1,,,",322500,10100,0.031318,1400,0.004341,8700,0.0269,312400,0.9686,2247,1,vizio.com,346078,1,,,,vizio.com|346078
34208,VGI,"1.0,1!vizio.com,346078,1,,,!lkqd.net,1100053852,1,,,!dauup.com,34208,1,,,",322500,10100,0.031318,1400,0.004341,8700,0.0269,312400,0.9686,2247,2,lkqd.net,1100053852,1,,,,lkqd.net|1100053852
34208,VGI,"1.0,1!vizio.com,346078,1,,,!lkqd.net,1100053852,1,,,!dauup.com,34208,1,,,",322500,10100,0.031318,1400,0.004341,8700,0.0269,312400,0.9686,2247,3,dauup.com,34208,1,,,,dauup.com|34208
34197,zMaticoo,"1.0,1!zmaticoo.com,42904,1,,,!dauup.com,34197,1,,,",322400,5600,0.01737,4500,0.013958,1100,0.0034,316800,0.9826,2248,1,zmaticoo.com,42904,1,,,,zmaticoo.com|42904
34197,zMaticoo,"1.0,1!zmaticoo.com,42904,1,,,!dauup.com,34197,1,,,",322400,5600,0.01737,4500,0.013958,1100,0.0034,316800,0.9826,2248,2,dauup.com,34197,1,,,,dauup.com|34197
34105,Digital Turbine,"1.0,1!fyber.com,214521,1,,,!dauup.com,34105,1,,,",322200,5300,0.016449,2800,0.00869,2500,0.0077,316900,0.9835,2249,1,fyber.com,214521,1,,,,fyber.com|214521
34105,Digital Turbine,"1.0,1!fyber.com,214521,1,,,!dauup.com,34105,1,,,",322200,5300,0.016449,2800,0.00869,2500,0.0077,316900,0.9835,2249,2,dauup.com,34105,1,,,,dauup.com|34105
34102,PubNative,"1.0,1!pubnative.net,1006485,1,,,!dauup.com,34102,1,,,",322200,2600,0.00807,1700,0.005276,900,0.0027,319600,0.9919,2250,1,pubnative.net,1006485,1,,,,pubnative.net|1006485
34102,PubNative,"1.0,1!pubnative.net,1006485,1,,,!dauup.com,34102,1,,,",322200,2600,0.00807,1700,0.005276,900,0.0027,319600,0.9919,2250,2,dauup.com,34102,1,,,,dauup.com|34102
34158,AppoDeal,"1.0,1!anzu.io,5c90ac7ef913401a72130b57,1,,,!bidmachine.io,1505,1,,,!dauup.com,34158,1,,,",322000,5900,0.018323,5900,0.018323,0,0.0,316100,0.9816,2251,1,anzu.io,5c90ac7ef913401a72130b57,1,,,,anzu.io|5c90ac7ef913401a72130b57
34158,AppoDeal,"1.0,1!anzu.io,5c90ac7ef913401a72130b57,1,,,!bidmachine.io,1505,1,,,!dauup.com,34158,1,,,",322000,5900,0.018323,5900,0.018323,0,0.0,316100,0.9816,2251,2,bidmachine.io,1505,1,,,,bidmachine.io|1505
34158,AppoDeal,"1.0,1!anzu.io,5c90ac7ef913401a72130b57,1,,,!bidmachine.io,1505,1,,,!dauup.com,34158,1,,,",322000,5900,0.018323,5900,0.018323,0,0.0,316100,0.9816,2251,3,dauup.com,34158,1,,,,dauup.com|34158
34163,E-planning,"1.0,1!bidmachine.io,225,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",322000,2900,0.009006,2900,0.009006,0,0.0,319100,0.9909,2252,1,bidmachine.io,225,1,,,,bidmachine.io|225
34163,E-planning,"1.0,1!bidmachine.io,225,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",322000,2900,0.009006,2900,0.009006,0,0.0,319100,0.9909,2252,2,e-planning.net,864690bcd16cd011,1,,,,e-planning.net|864690bcd16cd011
34163,E-planning,"1.0,1!bidmachine.io,225,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",322000,2900,0.009006,2900,0.009006,0,0.0,319100,0.9909,2252,3,dauup.com,34163,1,,,,dauup.com|34163
34167,Lacuna,"1.0,1!bidmachine.io,573,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",321500,1000,0.00311,900,0.002799,100,0.0003,320500,0.9968,2253,1,bidmachine.io,573,1,,,,bidmachine.io|573
34167,Lacuna,"1.0,1!bidmachine.io,573,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",321500,1000,0.00311,900,0.002799,100,0.0003,320500,0.9968,2253,2,ushareit.com,LCedebe62ce16c15c0,1,,,,ushareit.com|LCedebe62ce16c15c0
34167,Lacuna,"1.0,1!bidmachine.io,573,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",321500,1000,0.00311,900,0.002799,100,0.0003,320500,0.9968,2253,3,dauup.com,34167,1,,,,dauup.com|34167
34158,AppoDeal,"1.0,1!ignitemediatech.com,pub_61584,1,,,!bidmachine.io,1490,1,,,!dauup.com,34158,1,,,",321300,800,0.00249,600,0.001867,200,0.0006,320500,0.9975,2254,1,ignitemediatech.com,pub_61584,1,,,,ignitemediatech.com|pub_61584
34158,AppoDeal,"1.0,1!ignitemediatech.com,pub_61584,1,,,!bidmachine.io,1490,1,,,!dauup.com,34158,1,,,",321300,800,0.00249,600,0.001867,200,0.0006,320500,0.9975,2254,2,bidmachine.io,1490,1,,,,bidmachine.io|1490
34158,AppoDeal,"1.0,1!ignitemediatech.com,pub_61584,1,,,!bidmachine.io,1490,1,,,!dauup.com,34158,1,,,",321300,800,0.00249,600,0.001867,200,0.0006,320500,0.9975,2254,3,dauup.com,34158,1,,,,dauup.com|34158
PA18,,"1.0,1!limpid.tv,102387,1,,,!smaato.com,1100046578,1,,,!dauup.com,PA18,1,,,",321300,3600,0.011204,3000,0.009337,600,0.0018,317700,0.9887,2255,1,limpid.tv,102387,1,,,,limpid.tv|102387
PA18,,"1.0,1!limpid.tv,102387,1,,,!smaato.com,1100046578,1,,,!dauup.com,PA18,1,,,",321300,3600,0.011204,3000,0.009337,600,0.0018,317700,0.9887,2255,2,smaato.com,1100046578,1,,,,smaato.com|1100046578
PA18,,"1.0,1!limpid.tv,102387,1,,,!smaato.com,1100046578,1,,,!dauup.com,PA18,1,,,",321300,3600,0.011204,3000,0.009337,600,0.0018,317700,0.9887,2255,3,dauup.com,PA18,1,,,,dauup.com|PA18
34158,AppoDeal,"1.0,1!bigo.sg,1481,1,,,!bidmachine.io,1409,1,,,!dauup.com,34158,1,,,",320800,160900,0.501559,160800,0.501247,100,0.0003,159900,0.4984,2256,1,bigo.sg,1481,1,,,,bigo.sg|1481
34158,AppoDeal,"1.0,1!bigo.sg,1481,1,,,!bidmachine.io,1409,1,,,!dauup.com,34158,1,,,",320800,160900,0.501559,160800,0.501247,100,0.0003,159900,0.4984,2256,2,bidmachine.io,1409,1,,,,bidmachine.io|1409
34158,AppoDeal,"1.0,1!bigo.sg,1481,1,,,!bidmachine.io,1409,1,,,!dauup.com,34158,1,,,",320800,160900,0.501559,160800,0.501247,100,0.0003,159900,0.4984,2256,3,dauup.com,34158,1,,,,dauup.com|34158
34141,Ogury,"1.0,1!ogury.com,551c18da-6234-4a8d-8791-a09744a4ef2f,1,,,!dauup.com,34141,1,,,",320700,32100,0.100094,31600,0.098534,500,0.0015,288600,0.8999,2257,1,ogury.com,551c18da-6234-4a8d-8791-a09744a4ef2f,1,,,,ogury.com|551c18da-6234-4a8d-8791-a09744a4ef2f
34141,Ogury,"1.0,1!ogury.com,551c18da-6234-4a8d-8791-a09744a4ef2f,1,,,!dauup.com,34141,1,,,",320700,32100,0.100094,31600,0.098534,500,0.0015,288600,0.8999,2257,2,dauup.com,34141,1,,,,dauup.com|34141
34105,Digital Turbine,"1.0,1!fyber.com,218918,1,,,!dauup.com,34105,1,,,",320600,10700,0.033375,5600,0.017467,5100,0.0159,309900,0.9666,2258,1,fyber.com,218918,1,,,,fyber.com|218918
34105,Digital Turbine,"1.0,1!fyber.com,218918,1,,,!dauup.com,34105,1,,,",320600,10700,0.033375,5600,0.017467,5100,0.0159,309900,0.9666,2258,2,dauup.com,34105,1,,,,dauup.com|34105
34104,Smaato,"1.0,1!chartboost.com,680f458594fa629bdb13fcd7,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",320600,5500,0.017155,3100,0.009669,2400,0.0074,315100,0.9828,2259,1,chartboost.com,680f458594fa629bdb13fcd7,1,,,,chartboost.com|680f458594fa629bdb13fcd7
